"","nr","year","agric","black","bus","construc","ent","exper","fin","hisp","poorhlth","hours","manuf","married","min","nrthcen","nrtheast","occ1","occ2","occ3","occ4","occ5","occ6","occ7","occ8","occ9","per","pro","pub","rur","south","educ","tra","trad","union","lwage","d81","d82","d83","d84","d85","d86","d87","expersq","diff_lwage","diff_union"
"126",243,1985,0,0,0,0,0,9,0,0,0,2168,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,1.67176818847656,0,0,0,0,1,0,0,81,-0.0262824296951294,0
"127",243,1986,0,0,0,0,0,10,0,0,0,2161,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,1.63571751117706,0,0,0,0,0,1,0,100,-0.0360506772994995,0
"128",243,1987,0,0,0,0,0,11,0,0,0,2080,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1.78697097301483,0,0,0,0,0,0,1,121,0.151253461837769,0
"129",259,1980,0,0,0,0,0,3,0,0,0,1984,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.10718965530396,0,0,0,0,0,0,0,9,NA,NA
"130",259,1981,0,0,0,0,0,4,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.0890109539032,1,0,0,0,0,0,0,16,-0.0181787014007568,0
"131",259,1982,0,0,0,0,0,5,0,0,0,1755,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.04272389411926,0,1,0,0,0,0,0,25,-0.0462870597839355,0
"132",259,1983,0,0,0,0,0,6,0,0,0,3157,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.30815577507019,0,0,1,0,0,0,0,36,-0.734568119049072,0
"133",259,1984,0,0,0,0,0,7,0,0,0,2100,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.48815226554871,0,0,0,1,0,0,0,49,0.179996490478516,-1
"134",259,1985,0,0,0,1,0,8,0,0,0,2080,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.5428181886673,0,0,0,0,1,0,0,64,0.0546659231185913,0
"135",259,1986,0,0,0,0,0,9,0,0,0,2996,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1.53513467311859,0,0,0,0,0,1,0,81,-0.00768351554870605,0
"136",259,1987,0,0,0,0,0,10,0,0,0,3243,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,1.45433557033539,0,0,0,0,0,0,1,100,-0.0807991027832031,0
"137",260,1980,0,0,0,0,0,2,0,0,0,815,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,1,1.62991201877594,0,0,0,0,0,0,0,4,NA,NA
"138",260,1981,0,0,0,0,0,3,0,0,0,1898,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,1,1.77511310577393,1,0,0,0,0,0,0,9,0.145201086997986,0
"139",260,1982,0,0,0,0,0,4,0,0,0,2208,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1.96725630760193,0,1,0,0,0,0,0,16,0.192143201828003,-1
"140",260,1983,0,0,0,0,0,5,0,0,0,2080,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2.07518625259399,0,0,1,0,0,0,0,25,0.107929944992065,0
"141",260,1984,0,0,0,0,0,6,0,0,0,2080,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2.12883353233337,0,0,0,1,0,0,0,36,0.0536472797393799,0
"142",260,1985,0,0,0,0,0,7,0,0,0,2080,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2.26841926574707,0,0,0,0,1,0,0,49,0.139585733413696,0
"143",260,1986,0,0,0,0,0,8,0,0,0,2710,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1.99213910102844,0,0,0,0,0,1,0,64,-0.276280164718628,0
"144",260,1987,0,0,0,0,0,9,0,0,0,2262,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,2.42155456542969,0,0,0,0,0,0,1,81,0.429415464401245,0
"145",309,1980,0,0,1,0,0,3,0,0,0,3560,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,1.78607571125031,0,0,0,0,0,0,0,9,NA,NA
"146",309,1981,0,0,1,0,0,4,0,0,0,2780,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.28076601028442,1,0,0,0,0,0,0,16,0.494690299034119,0
"147",309,1982,0,0,1,0,0,5,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.2642662525177,0,1,0,0,0,0,0,25,-0.0164997577667236,0
"148",309,1983,0,0,1,0,0,6,0,0,0,2400,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.27545642852783,0,0,1,0,0,0,0,36,0.0111901760101318,0
"149",309,1984,0,0,1,0,0,7,0,0,0,2690,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.20813250541687,0,0,0,1,0,0,0,49,-0.0673239231109619,0
"150",309,1985,0,0,1,0,0,8,0,0,0,3070,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.19985246658325,0,0,0,0,1,0,0,64,-0.00828003883361816,0
"151",309,1986,0,0,1,0,0,9,0,0,1,2915,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.20689988136292,0,0,0,0,0,1,0,81,0.00704741477966309,0
"152",309,1987,0,0,0,0,0,10,0,0,0,2670,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.47686696052551,0,0,0,0,0,0,1,100,0.269967079162598,0
"153",351,1980,0,0,0,0,0,3,1,0,0,2053,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.64338684082031,0,0,0,0,0,0,0,9,NA,NA
"154",351,1981,0,0,0,0,0,4,1,0,0,1998,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.3355804681778,1,0,0,0,0,0,0,16,-0.307806372642517,0
"155",351,1982,0,0,0,0,0,5,1,0,1,1853,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.52281785011292,0,1,0,0,0,0,0,25,0.18723738193512,0
"156",351,1983,0,0,0,0,0,6,1,0,0,1943,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.41885137557983,0,0,1,0,0,0,0,36,-0.103966474533081,0
"157",351,1984,0,0,0,0,0,7,1,0,1,1416,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.903927445411682,0,0,0,1,0,0,0,49,-0.514923930168152,0
"158",351,1985,0,0,0,0,0,8,0,0,0,1840,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1.88856410980225,0,0,0,0,1,0,0,64,0.984636664390564,0
"159",351,1986,0,0,0,0,0,9,0,0,0,3005,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1.78344964981079,0,0,0,0,0,1,0,81,-0.105114459991455,0
"160",351,1987,0,0,0,0,0,10,0,0,0,2565,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1.6980082988739,0,0,0,0,0,0,1,100,-0.0854413509368896,0
"161",353,1980,0,0,0,0,0,3,0,0,0,2112,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.83819723129272,0,0,0,0,0,0,0,9,NA,NA
"162",353,1981,0,0,0,0,0,4,0,0,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.81707727909088,1,0,0,0,0,0,0,16,-0.0211199522018433,0
"163",353,1982,0,0,0,0,0,5,0,0,0,2310,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1.67174029350281,0,1,0,0,0,0,0,25,-0.145336985588074,0
"164",353,1983,0,0,0,0,0,6,0,0,0,2120,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.57283055782318,0,0,1,0,0,0,0,36,-0.0989097356796265,0
"165",353,1984,0,0,0,0,0,7,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.68254637718201,0,0,0,1,0,0,0,49,0.109715819358826,0
"166",353,1985,0,0,0,1,0,8,0,0,0,2080,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.58364021778107,0,0,0,0,1,0,0,64,-0.0989061594009399,0
"167",353,1986,0,0,0,0,0,9,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.77329313755035,0,0,0,0,0,1,0,81,0.189652919769287,0
"168",353,1987,0,0,1,0,0,10,0,0,0,2080,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.86107897758484,0,0,0,0,0,0,1,100,0.0877858400344849,0
"169",383,1980,0,1,0,0,0,2,0,0,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.46288812160492,0,0,0,0,0,0,0,4,NA,NA
"170",383,1981,0,1,0,0,0,3,0,0,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.57021725177765,1,0,0,0,0,0,0,9,0.107329130172729,0
"171",383,1982,0,1,0,0,0,4,0,0,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.65660178661346,0,1,0,0,0,0,0,16,0.0863845348358154,0
"172",383,1983,0,1,0,0,0,5,0,0,0,2080,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.72541010379791,0,0,1,0,0,0,0,25,0.0688083171844482,0
"173",383,1984,0,1,0,0,0,6,0,0,0,2080,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.77215850353241,0,0,0,1,0,0,0,36,0.0467483997344971,0
"174",383,1985,0,1,0,0,0,7,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.01108431816101,0,0,0,0,1,0,0,49,0.238925814628601,0
"175",383,1986,0,1,0,0,0,8,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.99101662635803,0,0,0,0,0,1,0,64,-0.0200676918029785,0
"176",383,1987,0,1,0,0,0,9,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.95205068588257,0,0,0,0,0,0,1,81,-0.0389659404754639,0
"177",408,1980,0,0,0,0,0,2,0,0,0,2120,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.65209496021271,0,0,0,0,0,0,0,4,NA,NA
"178",408,1981,0,0,0,0,0,3,0,0,0,2295,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1.48953497409821,1,0,0,0,0,0,0,9,-0.162559986114502,0
"179",408,1982,0,0,0,0,0,4,0,0,0,2120,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.88117575645447,0,1,0,0,0,0,0,16,0.391640782356262,0
"180",408,1983,0,0,0,0,0,5,0,0,0,2184,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,2.06103157997131,0,0,1,0,0,0,0,25,0.179855823516846,0
"181",408,1984,0,0,0,0,0,6,0,0,0,2496,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,2.48883628845215,0,0,0,1,0,0,0,36,0.427804708480835,1
"182",408,1985,0,0,0,0,0,7,0,0,0,2496,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,2.43093800544739,0,0,0,0,1,0,0,49,-0.0578982830047607,0
"183",408,1986,0,0,0,0,0,8,0,0,0,1838,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,2.53456044197083,0,0,0,0,0,1,0,64,0.103622436523438,0
"184",408,1987,0,0,0,0,0,9,0,0,0,3176,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,2.06960248947144,0,0,0,0,0,0,1,81,-0.46495795249939,0
"185",424,1980,0,0,0,0,0,5,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.16583943367004,0,0,0,0,0,0,0,25,NA,NA
"186",424,1981,0,0,0,0,0,6,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.32539987564087,1,0,0,0,0,0,0,36,0.159560441970825,0
"187",424,1982,0,0,0,0,0,7,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.38365054130554,0,1,0,0,0,0,0,49,0.0582506656646729,0
"188",424,1983,0,0,0,0,0,8,0,0,0,2080,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.33721160888672,0,0,1,0,0,0,0,64,-0.0464389324188232,0
"189",424,1984,0,0,0,0,0,9,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.4125075340271,0,0,0,1,0,0,0,81,0.0752959251403809,0
"190",424,1985,0,0,0,0,0,10,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.38414597511292,0,0,0,0,1,0,0,100,-0.0283615589141846,0
"191",424,1986,0,0,0,0,0,11,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.35203003883362,0,0,0,0,0,1,0,121,-0.0321159362792969,0
"192",424,1987,0,0,0,0,0,12,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.57775664329529,0,0,0,0,0,0,1,144,0.22572660446167,0
"193",464,1980,0,0,0,0,0,2,0,0,0,3279,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0.972626268863678,0,0,0,0,0,0,0,4,NA,NA
"194",464,1981,0,0,0,0,0,3,0,0,0,3374,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.00310444831848,1,0,0,0,0,0,0,9,0.0304781794548035,0
"195",464,1982,0,0,0,0,0,4,0,0,0,3380,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.09963500499725,0,1,0,0,0,0,0,16,0.096530556678772,0
"196",464,1983,0,0,0,0,0,5,0,0,0,3380,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.21458446979523,0,0,1,0,0,0,0,25,0.114949464797974,0
"197",464,1984,0,0,0,0,0,6,0,0,0,3524,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,1,0,1.31924176216125,0,0,0,1,0,0,0,36,0.104657292366028,0
"198",464,1985,0,0,0,0,0,7,0,0,0,3392,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.38974249362946,0,0,0,0,1,0,0,49,0.0705007314682007,0
"199",464,1986,0,0,0,0,0,8,0,0,0,3295,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.57353806495667,0,0,0,0,0,1,0,64,0.183795571327209,0
"200",464,1987,0,0,0,0,0,9,0,0,0,2380,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.90069973468781,0,0,0,0,0,0,1,81,0.32716166973114,0
"201",483,1980,0,0,0,0,0,5,0,0,0,1645,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.68262708187103,0,0,0,0,0,0,0,25,NA,NA
"202",483,1981,0,0,0,0,0,6,0,0,0,2050,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.66170632839203,1,0,0,0,0,0,0,36,-0.0209207534790039,0
"203",483,1982,0,0,0,0,0,7,0,0,0,2080,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.75504183769226,0,1,0,0,0,0,0,49,0.0933355093002319,0
"204",483,1983,0,0,0,0,0,8,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,1.75345075130463,0,0,1,0,0,0,0,64,-0.00159108638763428,0
"205",483,1984,0,0,0,0,0,9,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.61800789833069,0,0,0,1,0,0,0,81,-0.135442852973938,0
"206",483,1985,0,0,0,0,0,10,0,0,0,2080,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.64817869663239,0,0,0,0,1,0,0,100,0.0301707983016968,0
"207",483,1986,0,0,0,0,0,11,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.74589419364929,0,0,0,0,0,1,0,121,0.0977154970169067,0
"208",483,1987,0,0,0,0,0,12,0,0,0,2265,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.72708189487457,0,0,0,0,0,0,1,144,-0.0188122987747192,0
"209",556,1980,0,0,0,0,0,2,0,0,0,1298,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1,0,1.93934547901154,0,0,0,0,0,0,0,4,NA,NA
"210",556,1981,0,0,0,0,0,3,0,0,0,2592,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.12026357650757,1,0,0,0,0,0,0,9,0.180918097496033,0
"211",556,1982,0,0,0,0,0,4,0,0,0,2600,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.16050696372986,0,1,0,0,0,0,0,16,0.04024338722229,0
"212",556,1983,0,0,0,0,0,5,0,0,0,2150,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.48925399780273,0,0,1,0,0,0,0,25,0.328747034072876,0
"213",556,1984,0,0,0,0,0,6,0,0,0,2080,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.37569355964661,0,0,0,1,0,0,0,36,-0.113560438156128,0
"214",556,1985,0,0,0,0,0,7,0,0,0,2510,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.29588675498962,0,0,0,0,1,0,0,49,-0.0798068046569824,0
"215",556,1986,0,0,0,0,0,8,0,0,0,3170,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.29909014701843,0,0,0,0,0,1,0,64,0.00320339202880859,0
"216",556,1987,0,0,0,0,0,9,0,0,0,2505,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.58187937736511,0,0,0,0,0,0,1,81,0.28278923034668,0
"217",560,1980,0,0,0,0,0,2,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,1.38684725761414,0,0,0,0,0,0,0,4,NA,NA
"218",560,1981,0,0,0,0,0,3,0,0,0,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,2.12758183479309,1,0,0,0,0,0,0,9,0.740734577178955,0
"219",560,1982,0,0,0,0,0,4,0,0,0,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.968870222568512,0,1,0,0,0,0,0,16,-1.15871161222458,0
"220",560,1983,0,0,0,0,0,5,0,0,0,2280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.16359889507294,0,0,1,0,0,0,0,25,0.194728672504425,0
"221",560,1984,0,0,0,0,1,6,0,0,0,1981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.35661911964417,0,0,0,1,0,0,0,36,0.193020224571228,0
"222",560,1985,0,0,1,0,0,7,0,0,0,2459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.41625332832336,0,0,0,0,1,0,0,49,0.0596342086791992,0
"223",560,1986,0,0,0,0,0,8,0,0,0,3930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1.21498322486877,0,0,0,0,0,1,0,64,-0.20127010345459,0
"224",560,1987,0,0,0,0,1,9,0,0,0,3709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.63935947418213,0,0,0,0,0,0,1,81,0.424376249313354,0
"225",569,1980,0,0,0,0,0,2,0,0,0,2680,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.68372505903244,0,0,0,0,0,0,0,4,NA,NA
"226",569,1981,0,0,0,0,0,3,0,0,0,2230,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.07898902893066,1,0,0,0,0,0,0,9,0.395263969898224,0
"227",569,1982,0,0,0,0,0,4,0,0,0,2825,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.839635729789734,0,1,0,0,0,0,0,16,-0.23935329914093,0
"228",569,1983,0,0,0,0,0,5,0,0,0,2069,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.50756907463074,0,0,1,0,0,0,0,25,0.667933344841003,0
"229",569,1984,0,0,0,0,0,6,0,0,0,2520,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.02065169811249,0,0,0,1,0,0,0,36,-0.48691737651825,0
"230",569,1985,0,0,0,0,0,7,0,0,0,2160,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.542597770690918,0,0,0,0,1,0,0,49,-0.47805392742157,0
"231",569,1986,0,0,0,0,0,8,0,0,0,2480,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.114716313779354,0,0,0,0,0,1,0,64,-0.427881456911564,0
"232",569,1987,0,0,0,0,0,9,0,0,0,2795,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.312851756811142,0,0,0,0,0,0,1,81,0.198135443031788,0
"233",583,1980,0,0,0,0,0,4,0,0,0,2070,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.62677216529846,0,0,0,0,0,0,0,16,NA,NA
"234",583,1981,0,0,0,0,0,5,0,0,0,2110,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.88087499141693,1,0,0,0,0,0,0,25,0.254102826118469,0
"235",583,1982,0,0,0,0,0,6,0,0,0,2080,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.74119651317596,0,1,0,0,0,0,0,36,-0.139678478240967,1
"236",583,1983,0,0,0,0,0,7,0,0,0,2000,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,2.19478845596313,0,0,1,0,0,0,0,49,0.45359194278717,0
"237",583,1984,0,0,0,0,0,8,0,0,0,2080,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.0838360786438,0,0,0,1,0,0,0,64,-0.110952377319336,-1
"238",583,1985,0,0,0,0,0,9,0,0,0,2520,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.91844820976257,0,0,0,0,1,0,0,81,-0.165387868881226,0
"239",583,1986,0,0,0,0,0,10,0,0,0,2180,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.15671372413635,0,0,0,0,0,1,0,100,0.238265514373779,0
"240",583,1987,0,0,0,0,0,11,0,0,0,2450,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.98504090309143,0,0,0,0,0,0,1,121,-0.171672821044922,0
"241",647,1980,0,0,0,0,0,2,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.39670622348785,0,0,0,0,0,0,0,4,NA,NA
"242",647,1981,0,0,0,0,0,3,0,0,0,1960,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.51982569694519,1,0,0,0,0,0,0,9,0.123119473457336,0
"243",647,1982,0,0,0,0,0,4,0,0,0,2200,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.509153008461,0,1,0,0,0,0,0,16,-0.0106726884841919,0
"244",647,1983,0,0,0,0,0,5,0,0,0,2208,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.64504158496857,0,0,1,0,0,0,0,25,0.135888576507568,0
"245",647,1984,0,0,0,0,0,6,0,0,0,2080,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.54901504516602,0,0,0,1,0,0,0,36,-0.0960265398025513,0
"246",647,1985,0,0,0,0,0,7,0,0,0,2120,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.82695627212524,0,0,0,0,1,0,0,49,0.277941226959229,0
"247",647,1986,0,0,0,0,0,8,0,0,0,2215,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,0,0,1,1.88368034362793,0,0,0,0,0,1,0,64,0.0567240715026855,0
"248",647,1987,0,0,0,0,0,9,0,0,0,2273,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,0,0,1,2.02366065979004,0,0,0,0,0,0,1,81,0.139980316162109,0
"249",658,1980,0,0,0,0,0,4,0,0,0,2209,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.73141729831696,0,0,0,0,0,0,0,16,NA,NA
"250",658,1981,0,0,0,0,0,5,0,0,0,2113,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.81375896930695,1,0,0,0,0,0,0,25,0.0823416709899902,0
"251",658,1982,0,0,0,0,0,6,0,0,0,2280,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.70004832744598,0,1,0,0,0,0,0,36,-0.113710641860962,0
